,date,question_title,question_detail,answer,text,author,url
61,"
      2023. 03. 30. 11:22
    ","
      생리시작 5일째에 피임약먹어도 괜찮나요?
    ","어제, 생리미루기로 글 한번 올렸던 사람입니다.지금은 두팩째 복용중이고 다음주월요일부터 휴약기입니다.다름이.아니고 첫팩 당시 생리 5일차때부터 약을.복용하기 시작했는데요 ,,, 너무 늦게 먹은게 문제가 되나 싶어서요ㅠㅠ! 5일차에 시작해서 21일먹고 7일 휴약기 가지고, 지금 두팩 복용하고있습니다.. 계속 그냥 똑겉이21알 먹고 7일 휴약기를 반복하면 문제없는거죠? 생리5일차때 먹는게 마음에 걸립니다....ㅠㅠ",안녕하세요. 심주영 약사입니다.생리 5일차부터 드셨더라도 피임효과는 있기때문에 걱정하지마세요.두번째 피임약을 드실때부터는 이제 이중피임안해도돼요.,"
      생리시작 5일째에 피임약먹어도 괜찮나요?
    어제, 생리미루기로 글 한번 올렸던 사람입니다.지금은 두팩째 복용중이고 다음주월요일부터 휴약기입니다.다름이.아니고 첫팩 당시 생리 5일차때부터 약을.복용하기 시작했는데요 ,,, 너무 늦게 먹은게 문제가 되나 싶어서요ㅠㅠ! 5일차에 시작해서 21일먹고 7일 휴약기 가지고, 지금 두팩 복용하고있습니다.. 계속 그냥 똑겉이21알 먹고 7일 휴약기를 반복하면 문제없는거죠? 생리5일차때 먹는게 마음에 걸립니다....ㅠㅠ안녕하세요. 심주영 약사입니다.생리 5일차부터 드셨더라도 피임효과는 있기때문에 걱정하지마세요.두번째 피임약을 드실때부터는 이제 이중피임안해도돼요.","
          심주영 약사
        ",https://www.a-ha.io/questions/410696b973ef57d0921835db347c46d5?aha_term=%EC%83%9D%EB%A6%AC
62,"
      2023. 03. 31. 13:57
    ","
      생리 끈어질 나이와몸의변화에 알고 싶어요
    ",몇달째 생리를 안합니다피임약을 오래 먹었고 생리기간도 2~3일이면 끝입니다생리를 안하고나서부터 갑자기 체중이 증가특히 배부분이 급격히 나왔습니다주위에서 생리가 끈어졌다고 하는데 제 나이에 끈어질때가 맞나요?,"만 43세라면 아직 폐경이 될 정도의 나이는 아니지만, 조기 폐경이 되었을 가능성이 충분히 존재합니다. 구체적인 상태 평가 및 감별 진단을 위해서 산부인과적으로 진료 및 검사를 받아보시는 것을 권고드립니다.","
      생리 끈어질 나이와몸의변화에 알고 싶어요
    몇달째 생리를 안합니다피임약을 오래 먹었고 생리기간도 2~3일이면 끝입니다생리를 안하고나서부터 갑자기 체중이 증가특히 배부분이 급격히 나왔습니다주위에서 생리가 끈어졌다고 하는데 제 나이에 끈어질때가 맞나요?만 43세라면 아직 폐경이 될 정도의 나이는 아니지만, 조기 폐경이 되었을 가능성이 충분히 존재합니다. 구체적인 상태 평가 및 감별 진단을 위해서 산부인과적으로 진료 및 검사를 받아보시는 것을 권고드립니다.","
          옥영빈 의사
        ",https://www.a-ha.io/questions/43024e1ab693feb8a49d277939f24302?aha_term=%EC%83%9D%EB%A6%AC
63,"
      2023. 03. 29. 17:36
    ","
      생리 끈어질 나이와몸의변화에 알고 싶어요
    ",몇달째 생리를 안합니다피임약을 오래 먹었고 생리기간도 2~3일이면 끝입니다생리를 안하고나서부터 갑자기 체중이 증가특히 배부분이 급격히 나왔습니다주위에서 생리가 끈어졌다고 하는데 제 나이에 끈어질때가 맞나요?,안녕하세요. 서민석 의사입니다.아직 폐경이 오기에는 이른 나이이지요. 40대 중반부터 생리가 불규칙해지고 양도 줄다가 50세 전후로 폐경이 되거든요. 생리가 3개월 이상 없다면 산부인과에서 확인을 해봐야 합니다. 피임약을 중단하셨다면 임신 가능성도 확인해야 되구요. ,"
      생리 끈어질 나이와몸의변화에 알고 싶어요
    몇달째 생리를 안합니다피임약을 오래 먹었고 생리기간도 2~3일이면 끝입니다생리를 안하고나서부터 갑자기 체중이 증가특히 배부분이 급격히 나왔습니다주위에서 생리가 끈어졌다고 하는데 제 나이에 끈어질때가 맞나요?안녕하세요. 서민석 의사입니다.아직 폐경이 오기에는 이른 나이이지요. 40대 중반부터 생리가 불규칙해지고 양도 줄다가 50세 전후로 폐경이 되거든요. 생리가 3개월 이상 없다면 산부인과에서 확인을 해봐야 합니다. 피임약을 중단하셨다면 임신 가능성도 확인해야 되구요. ","
          서민석 의사
        ",https://www.a-ha.io/questions/43024e1ab693feb8a49d277939f24302?aha_term=%EC%83%9D%EB%A6%AC
64,"
      2023. 03. 31. 08:06
    ","
      생리주기 관련해서 궁금한점이 있습니다.
    ",보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다,규칙적이고 일정하던 생리의 주기가 변화한 것 자체가 이상한 증상이며 그 기간이 길어진다면 생리 불순이 있다는 것을 의미하기 때문에 관련하여 최대한 원인을 찾아서 해결을 해주는 것이 필요해 보입니다. 산부인과적으로 정밀검사를 받아보시는 것을 권고드립니다. 당장 생리불순증상만 가지고는 구체적인 원인을 알 수 없습니다.,"
      생리주기 관련해서 궁금한점이 있습니다.
    보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다규칙적이고 일정하던 생리의 주기가 변화한 것 자체가 이상한 증상이며 그 기간이 길어진다면 생리 불순이 있다는 것을 의미하기 때문에 관련하여 최대한 원인을 찾아서 해결을 해주는 것이 필요해 보입니다. 산부인과적으로 정밀검사를 받아보시는 것을 권고드립니다. 당장 생리불순증상만 가지고는 구체적인 원인을 알 수 없습니다.","
          옥영빈 의사
        ",https://www.a-ha.io/questions/45e6aaf3565e9476a5100edc81269b28?aha_term=%EC%83%9D%EB%A6%AC
65,"
      2023. 03. 29. 11:32
    ","
      생리주기 관련해서 궁금한점이 있습니다.
    ",보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다,안녕하세요. 남희성 의사입니다.여성들의 경우는 호르몬 분비에 따라서 생리주기가 정말 예민하게 반응합니다. 스트레스를 받으면 스트레스호르몬인 스테로이드가 몸안에서 분비되게 되고 이로 인해 성호르몬이 영향을 받기 때문에 생리 주기가 바뀔 수 있습니다. 지금까지는 다행히 생리가 규칙적으로 유지되셨던 걸로 보이는데 일주일정도 생리가 연장되신걸로 크게 걱정을 하실 필요는 없겠습니다. ,"
      생리주기 관련해서 궁금한점이 있습니다.
    보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다안녕하세요. 남희성 의사입니다.여성들의 경우는 호르몬 분비에 따라서 생리주기가 정말 예민하게 반응합니다. 스트레스를 받으면 스트레스호르몬인 스테로이드가 몸안에서 분비되게 되고 이로 인해 성호르몬이 영향을 받기 때문에 생리 주기가 바뀔 수 있습니다. 지금까지는 다행히 생리가 규칙적으로 유지되셨던 걸로 보이는데 일주일정도 생리가 연장되신걸로 크게 걱정을 하실 필요는 없겠습니다. ","
          남희성 의사
        ",https://www.a-ha.io/questions/45e6aaf3565e9476a5100edc81269b28?aha_term=%EC%83%9D%EB%A6%AC
66,"
      2023. 03. 29. 11:01
    ","
      생리주기 관련해서 궁금한점이 있습니다.
    ",보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다,"안녕하세요. 진호성 의사입니다.생리불순은 대부분 호르몬의 불균형이 원인이고 호르몬의 불균형을 초래한 이유나 원인을 밝혀 내는 것이 우선입니다. 간단한 혈액검사로 몇가지 호르몬 검사 및 기본적인 몸상태를 체크하셔야 되고 중요한 장기의 형태학적인 이상유무를 알기 위한 초음파검사도 필요할 수 있습니다.대부분 호르몬 불균형의 상태이거나, 밤에 잘 못 주무신다거나, 적절한 영양섭취가 안된다거나, 혹은 과다한 운동을 하시고 있다거나, 만성 스트레스에 시달리고 있다든지 하여 이차적으로 올수 있는 호르몬의 불균형의 상태)인 경우가 많습니다. 생리가 늦어지는 원인으로는 갑상선호르몬이나 유즙분비호르몬 이상 등이 흔한 이유 중에 하나이고, 다낭성난소 또한 배란이 잘 안되서 생리가 늦어질 수 있습니다. 심한 당뇨가 있을 때에도 생리불순이 될 수 있습니다. 또한, 자궁에 염증이 있으면 생리량이 적어지면서 늦어진다거나 부정 자궁출혈이 있을 수 있습니다. 또한 만성 소모성질환(폐,간,신장 등의 만성 질환)이 있다든지,혹은 위장약이나 신경정신과약, 호르몬약 등을 복용하고 계실 때에도생리불순이 생길 수 있습니다.만약 생리불순이 지속된다면 산부인과 진료를 권유합니다.","
      생리주기 관련해서 궁금한점이 있습니다.
    보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다안녕하세요. 진호성 의사입니다.생리불순은 대부분 호르몬의 불균형이 원인이고 호르몬의 불균형을 초래한 이유나 원인을 밝혀 내는 것이 우선입니다. 간단한 혈액검사로 몇가지 호르몬 검사 및 기본적인 몸상태를 체크하셔야 되고 중요한 장기의 형태학적인 이상유무를 알기 위한 초음파검사도 필요할 수 있습니다.대부분 호르몬 불균형의 상태이거나, 밤에 잘 못 주무신다거나, 적절한 영양섭취가 안된다거나, 혹은 과다한 운동을 하시고 있다거나, 만성 스트레스에 시달리고 있다든지 하여 이차적으로 올수 있는 호르몬의 불균형의 상태)인 경우가 많습니다. 생리가 늦어지는 원인으로는 갑상선호르몬이나 유즙분비호르몬 이상 등이 흔한 이유 중에 하나이고, 다낭성난소 또한 배란이 잘 안되서 생리가 늦어질 수 있습니다. 심한 당뇨가 있을 때에도 생리불순이 될 수 있습니다. 또한, 자궁에 염증이 있으면 생리량이 적어지면서 늦어진다거나 부정 자궁출혈이 있을 수 있습니다. 또한 만성 소모성질환(폐,간,신장 등의 만성 질환)이 있다든지,혹은 위장약이나 신경정신과약, 호르몬약 등을 복용하고 계실 때에도생리불순이 생길 수 있습니다.만약 생리불순이 지속된다면 산부인과 진료를 권유합니다.","
          진호성 의사
        ",https://www.a-ha.io/questions/45e6aaf3565e9476a5100edc81269b28?aha_term=%EC%83%9D%EB%A6%AC
67,"
      2023. 03. 29. 10:26
    ","
      생리주기 관련해서 궁금한점이 있습니다.
    ",보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다,"안녕하세요. 강성주 의사입니다.생리주기의 경우 일시적인 피로감 및 스트레스, 전신질환 등으로 인해서도 늘어날 수는 있습니다.하지만 장기화 될 경우는 산부인과에 내원하시어 초음파 검사 및 호르몬 검사 등을 시행하시어 정확한 원인을 확인해 보시는 것을 추천드립니다.감사합니다.","
      생리주기 관련해서 궁금한점이 있습니다.
    보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다안녕하세요. 강성주 의사입니다.생리주기의 경우 일시적인 피로감 및 스트레스, 전신질환 등으로 인해서도 늘어날 수는 있습니다.하지만 장기화 될 경우는 산부인과에 내원하시어 초음파 검사 및 호르몬 검사 등을 시행하시어 정확한 원인을 확인해 보시는 것을 추천드립니다.감사합니다.","
          강성주 의사
        ",https://www.a-ha.io/questions/45e6aaf3565e9476a5100edc81269b28?aha_term=%EC%83%9D%EB%A6%AC
68,"
      2023. 03. 29. 10:02
    ","
      생리주기 관련해서 궁금한점이 있습니다.
    ",보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다,안녕하세요. 복숭아 님.생리주기가 늘어난 이유를 알려면 검사를 해봐야 합니다.산부인과에 내원하셔서 진료받고 검사받아보시기를 바랍니다.감사합니다.,"
      생리주기 관련해서 궁금한점이 있습니다.
    보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다안녕하세요. 복숭아 님.생리주기가 늘어난 이유를 알려면 검사를 해봐야 합니다.산부인과에 내원하셔서 진료받고 검사받아보시기를 바랍니다.감사합니다.","
          박동수 의사
        ",https://www.a-ha.io/questions/45e6aaf3565e9476a5100edc81269b28?aha_term=%EC%83%9D%EB%A6%AC
69,"
      2023. 03. 29. 09:54
    ","
      생리주기 관련해서 궁금한점이 있습니다.
    ",보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다,안녕하세요. 조성진 의사입니다.  스트레스.체중변화. 피임약을 중단한 경우에도 생리주기가 변할수 있으나.감염.갑상선질환.난소이상시에도 나타날 수  있어 산부인과 진료를 보시길 바랍니다.,"
      생리주기 관련해서 궁금한점이 있습니다.
    보통 생리주기가 28일 정도 였고 정상적인 생리주기가 20-35일이라고 들었는데최근들어 생리주기가 35일이 넘어가는데 이러면몸이 안좋은건가요? 검사를 받아봐야 할까요?생리주기가 늘어난 이유가 궁금합니다안녕하세요. 조성진 의사입니다.  스트레스.체중변화. 피임약을 중단한 경우에도 생리주기가 변할수 있으나.감염.갑상선질환.난소이상시에도 나타날 수  있어 산부인과 진료를 보시길 바랍니다.","
          조성진 의사
        ",https://www.a-ha.io/questions/45e6aaf3565e9476a5100edc81269b28?aha_term=%EC%83%9D%EB%A6%AC
70,"
      2023. 03. 27. 22:20
    ","
      생리할때 두통이 심한건 왜그런가요?
    ",생리하면 미열에 두통이 너무 심해요 첫째날 둘째날은 진짜 생활이 어려울정도로 두통과 어지럼증이 심한데 이유가 뭔가여?????,"안녕하세요. 서민석 의사입니다.생리와 관련해서 여러 호르몬의 분비가 변하지요. 생리를 하는 중에도 마찬가지로 호르몬의 변화에 의해서 두통이 유발될 수가 있답니다. 즉, 생리와 함께 에스트로겐의 분비가 줄어들게 되면서 편두통이 유발되게 되는 것이지요. 가급적 생리가 시작되기 전부터 진통제를 드시는 것이 두통과 생리통 조절에는 가장 효과적이랍니다. ","
      생리할때 두통이 심한건 왜그런가요?
    생리하면 미열에 두통이 너무 심해요 첫째날 둘째날은 진짜 생활이 어려울정도로 두통과 어지럼증이 심한데 이유가 뭔가여?????안녕하세요. 서민석 의사입니다.생리와 관련해서 여러 호르몬의 분비가 변하지요. 생리를 하는 중에도 마찬가지로 호르몬의 변화에 의해서 두통이 유발될 수가 있답니다. 즉, 생리와 함께 에스트로겐의 분비가 줄어들게 되면서 편두통이 유발되게 되는 것이지요. 가급적 생리가 시작되기 전부터 진통제를 드시는 것이 두통과 생리통 조절에는 가장 효과적이랍니다. ","
          서민석 의사
        ",https://www.a-ha.io/questions/4be5791acbf78ecfb42d5950017c667a?aha_term=%EC%83%9D%EB%A6%AC
71,"
      2023. 03. 27. 11:37
    ","
      생리기간이 아닌데 부정출혈?일까요?
    ","생리기간이 아닌데 첫날은 피가 나왔고그이후부터 색이 변해서 지금은 갈색이나와요. 원래 이시기쯤 냉이 나왔는데요 지금은 색있는 냉이 나옵니다;원래 패턴의 수면 시간을 늦은 자정시간대로 자고..활동량이 좀 많아지게 되었어요. 바뀐지두달?정도 되었는데요, 그 영향이 지금 나타난걸까요?좀 지켜봐야할까요? 병원에 가야할까요??",안녕하세요. 서민석 의사입니다.예정된 시간이 아닌 때에 피가 나온다면 부정 출혈이라고 볼 수 있지요. 평소보다 피곤함을 느낀다면(활동량이 많고 늦게 잔다면 피곤하실 것 같아요.) 생리 주기가 불규칙해지고 부정 출혈이 유발될 수 있습니다. 갈색으로 변하는 경우라면 곧 멈출 거라 예상을 합니다. 만약 출혈이 지속된다면 산부인과에 가보시는 것이 필요합니다. ,"
      생리기간이 아닌데 부정출혈?일까요?
    생리기간이 아닌데 첫날은 피가 나왔고그이후부터 색이 변해서 지금은 갈색이나와요. 원래 이시기쯤 냉이 나왔는데요 지금은 색있는 냉이 나옵니다;원래 패턴의 수면 시간을 늦은 자정시간대로 자고..활동량이 좀 많아지게 되었어요. 바뀐지두달?정도 되었는데요, 그 영향이 지금 나타난걸까요?좀 지켜봐야할까요? 병원에 가야할까요??안녕하세요. 서민석 의사입니다.예정된 시간이 아닌 때에 피가 나온다면 부정 출혈이라고 볼 수 있지요. 평소보다 피곤함을 느낀다면(활동량이 많고 늦게 잔다면 피곤하실 것 같아요.) 생리 주기가 불규칙해지고 부정 출혈이 유발될 수 있습니다. 갈색으로 변하는 경우라면 곧 멈출 거라 예상을 합니다. 만약 출혈이 지속된다면 산부인과에 가보시는 것이 필요합니다. ","
          서민석 의사
        ",https://www.a-ha.io/questions/40f89d3409d35ca7b0745242dcf924f7?aha_term=%EC%83%9D%EB%A6%AC
72,"
      2023. 03. 27. 10:10
    ","
      생리기간이 아닌데 부정출혈?일까요?
    ","생리기간이 아닌데 첫날은 피가 나왔고그이후부터 색이 변해서 지금은 갈색이나와요. 원래 이시기쯤 냉이 나왔는데요 지금은 색있는 냉이 나옵니다;원래 패턴의 수면 시간을 늦은 자정시간대로 자고..활동량이 좀 많아지게 되었어요. 바뀐지두달?정도 되었는데요, 그 영향이 지금 나타난걸까요?좀 지켜봐야할까요? 병원에 가야할까요??",안녕하세요. 강성주 의사입니다.일시적인 컨디션 저하 및 생체리듬 변화 등으로 인해서도 부정출혈이 발생할 수 있습니다.하지만 지속되실 경우는 자궁 및 난소 질환의 감별을 위하여 산부인과에 내원해 보시는 것을 추천드립니다.감사합니다.,"
      생리기간이 아닌데 부정출혈?일까요?
    생리기간이 아닌데 첫날은 피가 나왔고그이후부터 색이 변해서 지금은 갈색이나와요. 원래 이시기쯤 냉이 나왔는데요 지금은 색있는 냉이 나옵니다;원래 패턴의 수면 시간을 늦은 자정시간대로 자고..활동량이 좀 많아지게 되었어요. 바뀐지두달?정도 되었는데요, 그 영향이 지금 나타난걸까요?좀 지켜봐야할까요? 병원에 가야할까요??안녕하세요. 강성주 의사입니다.일시적인 컨디션 저하 및 생체리듬 변화 등으로 인해서도 부정출혈이 발생할 수 있습니다.하지만 지속되실 경우는 자궁 및 난소 질환의 감별을 위하여 산부인과에 내원해 보시는 것을 추천드립니다.감사합니다.","
          강성주 의사
        ",https://www.a-ha.io/questions/40f89d3409d35ca7b0745242dcf924f7?aha_term=%EC%83%9D%EB%A6%AC
73,"
      2023. 03. 27. 12:40
    ","
      생리중에도 오메가3같은 혈행개선제, 혈액순화개선제등을 먹어도 되나요?
    ","평소에 혈행개선을위해서 오메가3를 먹고있는데요, 생리중에도 오메가3같은 혈행개선제, 혈액순환개선제 등을 먹어도 되나요? 아무래도 혈액순환과 관련된것이라서, 생리중에도 먹어도 문제없는지 살짝 걱정이되서요","안녕하세요. 이민석 약사입니다.생리 중 오메가3같은 혈액순환제를 복용하셔도 상관없습니다.예민한 사람은 오메가3를 먹고 생리양이 너무 많아지는경우도 있긴한데 없다면 드셔도됩니다.답변이 도움되셨다면 ""좋아요"", ""추천"" 부탁드립니다.","
      생리중에도 오메가3같은 혈행개선제, 혈액순화개선제등을 먹어도 되나요?
    평소에 혈행개선을위해서 오메가3를 먹고있는데요, 생리중에도 오메가3같은 혈행개선제, 혈액순환개선제 등을 먹어도 되나요? 아무래도 혈액순환과 관련된것이라서, 생리중에도 먹어도 문제없는지 살짝 걱정이되서요안녕하세요. 이민석 약사입니다.생리 중 오메가3같은 혈액순환제를 복용하셔도 상관없습니다.예민한 사람은 오메가3를 먹고 생리양이 너무 많아지는경우도 있긴한데 없다면 드셔도됩니다.답변이 도움되셨다면 ""좋아요"", ""추천"" 부탁드립니다.","
          이민석 약사
        ",https://www.a-ha.io/questions/4e04c3bd67be421db18dee4017b8d794?aha_term=%EC%83%9D%EB%A6%AC
74,"
      2023. 03. 27. 22:05
    ","
      생리중에도 오메가3같은 혈행개선제, 혈액순화개선제등을 먹어도 되나요?
    ","평소에 혈행개선을위해서 오메가3를 먹고있는데요, 생리중에도 오메가3같은 혈행개선제, 혈액순환개선제 등을 먹어도 되나요? 아무래도 혈액순환과 관련된것이라서, 생리중에도 먹어도 문제없는지 살짝 걱정이되서요","안녕하세요. 조영지 약사입니다.말씀하시는 것은 약이 아닙니다. 일부 음식에 들어 있는 것들 중에서 혈액순화 및 이상지질혈증에 도움이 되는 음식 성분이라고 보시면 됩니다. 따라서 생리를 하고 있어도 드시는데 전혀 문제가 없습니다.아무쪼록 저의 답변이 문제 해결에 작게 나마 도움이 될 수 있기를 기원드립니다. 항상 건강하고, 행복하세요^^","
      생리중에도 오메가3같은 혈행개선제, 혈액순화개선제등을 먹어도 되나요?
    평소에 혈행개선을위해서 오메가3를 먹고있는데요, 생리중에도 오메가3같은 혈행개선제, 혈액순환개선제 등을 먹어도 되나요? 아무래도 혈액순환과 관련된것이라서, 생리중에도 먹어도 문제없는지 살짝 걱정이되서요안녕하세요. 조영지 약사입니다.말씀하시는 것은 약이 아닙니다. 일부 음식에 들어 있는 것들 중에서 혈액순화 및 이상지질혈증에 도움이 되는 음식 성분이라고 보시면 됩니다. 따라서 생리를 하고 있어도 드시는데 전혀 문제가 없습니다.아무쪼록 저의 답변이 문제 해결에 작게 나마 도움이 될 수 있기를 기원드립니다. 항상 건강하고, 행복하세요^^","
          조영지 약사
        ",https://www.a-ha.io/questions/4e04c3bd67be421db18dee4017b8d794?aha_term=%EC%83%9D%EB%A6%AC
75,"
      2023. 03. 27. 12:50
    ","
      생리중에도 오메가3같은 혈행개선제, 혈액순화개선제등을 먹어도 되나요?
    ","평소에 혈행개선을위해서 오메가3를 먹고있는데요, 생리중에도 오메가3같은 혈행개선제, 혈액순환개선제 등을 먹어도 되나요? 아무래도 혈액순환과 관련된것이라서, 생리중에도 먹어도 문제없는지 살짝 걱정이되서요","안녕하세요. 송정은 약사입니다.생리중에도 오메가3같은 혈행개선제, 혈액순환개선제 를 복용을 해도 문제가 되지 않기에 복용을 중단하지 않으셔도 됩니다. ","
      생리중에도 오메가3같은 혈행개선제, 혈액순화개선제등을 먹어도 되나요?
    평소에 혈행개선을위해서 오메가3를 먹고있는데요, 생리중에도 오메가3같은 혈행개선제, 혈액순환개선제 등을 먹어도 되나요? 아무래도 혈액순환과 관련된것이라서, 생리중에도 먹어도 문제없는지 살짝 걱정이되서요안녕하세요. 송정은 약사입니다.생리중에도 오메가3같은 혈행개선제, 혈액순환개선제 를 복용을 해도 문제가 되지 않기에 복용을 중단하지 않으셔도 됩니다. ","
          송정은 약사
        ",https://www.a-ha.io/questions/4e04c3bd67be421db18dee4017b8d794?aha_term=%EC%83%9D%EB%A6%AC
76,"
      2023. 03. 29. 21:32
    ","
      생리중에도 오메가3같은 혈행개선제, 혈액순화개선제등을 먹어도 되나요?
    ","평소에 혈행개선을위해서 오메가3를 먹고있는데요, 생리중에도 오메가3같은 혈행개선제, 혈액순환개선제 등을 먹어도 되나요? 아무래도 혈액순환과 관련된것이라서, 생리중에도 먹어도 문제없는지 살짝 걱정이되서요",안녕하세요. 심주영 약사입니다.예민하신 분들은 오메가3를 먹고 생리양이 너무 늘어서 중단하는 경우도 봤는데 그런게 없다면 드셔도돼요.,"
      생리중에도 오메가3같은 혈행개선제, 혈액순화개선제등을 먹어도 되나요?
    평소에 혈행개선을위해서 오메가3를 먹고있는데요, 생리중에도 오메가3같은 혈행개선제, 혈액순환개선제 등을 먹어도 되나요? 아무래도 혈액순환과 관련된것이라서, 생리중에도 먹어도 문제없는지 살짝 걱정이되서요안녕하세요. 심주영 약사입니다.예민하신 분들은 오메가3를 먹고 생리양이 너무 늘어서 중단하는 경우도 봤는데 그런게 없다면 드셔도돼요.","
          심주영 약사
        ",https://www.a-ha.io/questions/4e04c3bd67be421db18dee4017b8d794?aha_term=%EC%83%9D%EB%A6%AC
77,"
      2023. 03. 26. 15:48
    ","
      생리 중 복용하면 안되는 영양제가 있을까요?
    ","현재 아스타잔틴,매스틱검,그린 프로폴리스를 복용 중입니다.혹시 이 중에서 생리 중에 복용하면 안되는 영양제가 있을까요???",안녕하세요. 최동욱 약사입니다.생리중이라고 딱히 금기가 되는 영양소는 없습니다.,"
      생리 중 복용하면 안되는 영양제가 있을까요?
    현재 아스타잔틴,매스틱검,그린 프로폴리스를 복용 중입니다.혹시 이 중에서 생리 중에 복용하면 안되는 영양제가 있을까요???안녕하세요. 최동욱 약사입니다.생리중이라고 딱히 금기가 되는 영양소는 없습니다.","
          최동욱 약사
        ",https://www.a-ha.io/questions/42cb40abf8c619bd990035bc726fd404?aha_term=%EC%83%9D%EB%A6%AC
78,"
      2023. 03. 26. 14:22
    ","
      생리 중 복용하면 안되는 영양제가 있을까요?
    ","현재 아스타잔틴,매스틱검,그린 프로폴리스를 복용 중입니다.혹시 이 중에서 생리 중에 복용하면 안되는 영양제가 있을까요???",안녕하세요. 이진성 약사입니다.크게 관련은 없습니다. 복용하여도 될것같네요,"
      생리 중 복용하면 안되는 영양제가 있을까요?
    현재 아스타잔틴,매스틱검,그린 프로폴리스를 복용 중입니다.혹시 이 중에서 생리 중에 복용하면 안되는 영양제가 있을까요???안녕하세요. 이진성 약사입니다.크게 관련은 없습니다. 복용하여도 될것같네요","
          이진성 약사
        ",https://www.a-ha.io/questions/42cb40abf8c619bd990035bc726fd404?aha_term=%EC%83%9D%EB%A6%AC
79,"
      2023. 03. 29. 17:23
    ","
      생리 중 복용하면 안되는 영양제가 있을까요?
    ","현재 아스타잔틴,매스틱검,그린 프로폴리스를 복용 중입니다.혹시 이 중에서 생리 중에 복용하면 안되는 영양제가 있을까요???","안녕하세요. 심주영 약사입니다.아스타잔틴,매스틱검,그린 프로폴리스는 생리중이어도 먹을 수 있는 영양제 조합이라 드셔도 괜찮아요.","
      생리 중 복용하면 안되는 영양제가 있을까요?
    현재 아스타잔틴,매스틱검,그린 프로폴리스를 복용 중입니다.혹시 이 중에서 생리 중에 복용하면 안되는 영양제가 있을까요???안녕하세요. 심주영 약사입니다.아스타잔틴,매스틱검,그린 프로폴리스는 생리중이어도 먹을 수 있는 영양제 조합이라 드셔도 괜찮아요.","
          심주영 약사
        ",https://www.a-ha.io/questions/42cb40abf8c619bd990035bc726fd404?aha_term=%EC%83%9D%EB%A6%AC
