,date,question_title,question_detail,answer,text,author,url
10,"
      2023. 03. 03. 17:52
    ","
      생리대도 유통기한이 있나요??
    ",여태까지 모르고 살아왔는데 생리대도 유통기한이 있었나요? 유통기한이 있다면 통상적으로 며칠~몇달인가요? 궁금합니다. 알려주세요!,안녕하세요. 씩씩한라마카크59입니다. 제조일로부터 36개월 즉 3년 이내에 사용해야합니다. 다만 보관상태가 좋다면 5년까지도 괜찮고 만약 상태가 안 좋다면 3년이 되지 않았더라도 폐기 처분 해야합니다,"
      생리대도 유통기한이 있나요??
    여태까지 모르고 살아왔는데 생리대도 유통기한이 있었나요? 유통기한이 있다면 통상적으로 며칠~몇달인가요? 궁금합니다. 알려주세요!안녕하세요. 씩씩한라마카크59입니다. 제조일로부터 36개월 즉 3년 이내에 사용해야합니다. 다만 보관상태가 좋다면 5년까지도 괜찮고 만약 상태가 안 좋다면 3년이 되지 않았더라도 폐기 처분 해야합니다","
          씩씩한라마카크59
        ",https://www.a-ha.io/questions/4d95e597e6cc9bdda35d0c56dcb8b02e?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
11,"
      2023. 01. 05. 20:46
    ","
      생리대도 유통기한이 있는건가요?
    ",생리대는 없으면 안 되는 필수품이라서 대량구매하고 쌓아두는 편인데 유통기한이 있으면 최대한 빨리 써야 하니까 생리대도 유통기한이 있는지 알고 싶습니다!,안녕하세요. 심리상담사 황민규입니다.질문자님 여성들에게  필수 품인 생리대는 가정에서 위생 적으로  보관을 한다면유통기한은 없을것입니다.,"
      생리대도 유통기한이 있는건가요?
    생리대는 없으면 안 되는 필수품이라서 대량구매하고 쌓아두는 편인데 유통기한이 있으면 최대한 빨리 써야 하니까 생리대도 유통기한이 있는지 알고 싶습니다!안녕하세요. 심리상담사 황민규입니다.질문자님 여성들에게  필수 품인 생리대는 가정에서 위생 적으로  보관을 한다면유통기한은 없을것입니다.","
          Piyr4634673232
        ",https://www.a-ha.io/questions/4e145005e70992bdba122e0dd3836f58?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
12,"
      2023. 03. 04. 13:06
    ","
      생리대 유통기한 지난거 사용해도 되나요???
    ",만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ,안녕하세요. 늠름한하운드156입니다.유통기간이란 말 그대로 판매기간을 나타내는것으로 쓰셔도 무방하실것 같습니다 ..허나 일정시간 20일이 지났셨다면 추천드리지 않습니다제품에 반점혹은 변질유무를 살펴보시고 이상이 있다면 폐기하시는것이 현명하십니다창틀 청소나 현관등 바닥청소시에도 유용하게 쓰실수있습니다,"
      생리대 유통기한 지난거 사용해도 되나요???
    만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ안녕하세요. 늠름한하운드156입니다.유통기간이란 말 그대로 판매기간을 나타내는것으로 쓰셔도 무방하실것 같습니다 ..허나 일정시간 20일이 지났셨다면 추천드리지 않습니다제품에 반점혹은 변질유무를 살펴보시고 이상이 있다면 폐기하시는것이 현명하십니다창틀 청소나 현관등 바닥청소시에도 유용하게 쓰실수있습니다","
          늠름한하운드156
        ",https://www.a-ha.io/questions/4fee128421738590ba208067c8dc1a05?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
13,"
      2023. 03. 02. 23:25
    ","
      생리대 유통기한 지난거 사용해도 되나요???
    ",만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ,안녕하세요. 럭셔리한갈매기156입니다.특별하게 상하는 물건이 아니기에 색이 바래지 않았으면  사용하셔도 될듯 합니다.너무 오래 되었으면 사용하지 마시고요.,"
      생리대 유통기한 지난거 사용해도 되나요???
    만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ안녕하세요. 럭셔리한갈매기156입니다.특별하게 상하는 물건이 아니기에 색이 바래지 않았으면  사용하셔도 될듯 합니다.너무 오래 되었으면 사용하지 마시고요.","
          색다른할미새31
        ",https://www.a-ha.io/questions/4fee128421738590ba208067c8dc1a05?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
14,"
      2023. 03. 05. 03:50
    ","
      생리대 유통기한 지난거 사용해도 되나요???
    ",만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ,안녕하세요. 색다른할미새31입니다. 위 답변들 처럼 유통기한 일뿐 사용하시는데에는 문제가 없습니다 만약 두드러지가 난다면 버리시는걸 추천합니다,"
      생리대 유통기한 지난거 사용해도 되나요???
    만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ안녕하세요. 색다른할미새31입니다. 위 답변들 처럼 유통기한 일뿐 사용하시는데에는 문제가 없습니다 만약 두드러지가 난다면 버리시는걸 추천합니다","
          힘찬오솔개127
        ",https://www.a-ha.io/questions/4fee128421738590ba208067c8dc1a05?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
15,"
      2023. 03. 04. 23:08
    ","
      생리대 유통기한 지난거 사용해도 되나요???
    ",만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ,안녕하세요. 힘찬오솔개127입니다.됩니다.유통기한이랑 사용기간은 다르기때문에안전하게 사용하셔도 될것 같습니다.,"
      생리대 유통기한 지난거 사용해도 되나요???
    만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ안녕하세요. 힘찬오솔개127입니다.됩니다.유통기한이랑 사용기간은 다르기때문에안전하게 사용하셔도 될것 같습니다.","
          옹골진딩고60
        ",https://www.a-ha.io/questions/4fee128421738590ba208067c8dc1a05?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
16,"
      2023. 03. 04. 08:39
    ","
      생리대 유통기한 지난거 사용해도 되나요???
    ",만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ,안녕하세요. 옹골진딩고60입니다. 보관만 잘 되어져있었다면 상관없을것 같습니다 대신 습하지 않은지 확인하시고 사용하셔요,"
      생리대 유통기한 지난거 사용해도 되나요???
    만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ안녕하세요. 옹골진딩고60입니다. 보관만 잘 되어져있었다면 상관없을것 같습니다 대신 습하지 않은지 확인하시고 사용하셔요","
          우미우미
        ",https://www.a-ha.io/questions/4fee128421738590ba208067c8dc1a05?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
17,"
      2023. 03. 04. 00:39
    ","
      생리대 유통기한 지난거 사용해도 되나요???
    ",만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ,안녕하세요. 우미우미입니다.습한곳 보관만 안하셨으면 상관없지싶어요 생리대 화장실에 보관하는게 최고 안좋다고 하더라구요그런거 아님 밀봉 하셨구 그러니 사용하셔도 될것 같아요 혹시 모르니 사용전에 이물질? 같은거 확인하시고 쓰시면 될것 같아요 ,"
      생리대 유통기한 지난거 사용해도 되나요???
    만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ안녕하세요. 우미우미입니다.습한곳 보관만 안하셨으면 상관없지싶어요 생리대 화장실에 보관하는게 최고 안좋다고 하더라구요그런거 아님 밀봉 하셨구 그러니 사용하셔도 될것 같아요 혹시 모르니 사용전에 이물질? 같은거 확인하시고 쓰시면 될것 같아요 ","
          훤칠한스컹크209
        ",https://www.a-ha.io/questions/4fee128421738590ba208067c8dc1a05?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
18,"
      2023. 03. 03. 22:22
    ","
      생리대 유통기한 지난거 사용해도 되나요???
    ",만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ,안녕하세요. 훤칠한스컹크209입니다.두달 정도 지난거는 사용해도 안전할 것 같구요. 혹시 모르니 색이나 냄새같은거 맡아보시고 사용하면 될 것 같아요. 사용하다가 뭔가 문제가 있다고 생각하면 사용을 멈추고 아까워하시지 말고 버리면 될 듯합니다. ,"
      생리대 유통기한 지난거 사용해도 되나요???
    만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ안녕하세요. 훤칠한스컹크209입니다.두달 정도 지난거는 사용해도 안전할 것 같구요. 혹시 모르니 색이나 냄새같은거 맡아보시고 사용하면 될 것 같아요. 사용하다가 뭔가 문제가 있다고 생각하면 사용을 멈추고 아까워하시지 말고 버리면 될 듯합니다. ","
          진기한호돌이30
        ",https://www.a-ha.io/questions/4fee128421738590ba208067c8dc1a05?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
19,"
      2023. 03. 03. 07:57
    ","
      생리대 유통기한 지난거 사용해도 되나요???
    ",만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ,안녕하세요. 진기한호돌이30입니다.유통기간 지난 생리대 사용은  괜찮을듯 합니다  유통기간  지나도  사용가능한 기간은 훨신 기니까요,"
      생리대 유통기한 지난거 사용해도 되나요???
    만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ안녕하세요. 진기한호돌이30입니다.유통기간 지난 생리대 사용은  괜찮을듯 합니다  유통기간  지나도  사용가능한 기간은 훨신 기니까요","
          호탕한청가뢰201
        ",https://www.a-ha.io/questions/4fee128421738590ba208067c8dc1a05?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
20,"
      2023. 03. 02. 22:52
    ","
      생리대 유통기한 지난거 사용해도 되나요???
    ",만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ,안녕하세요. 호탕한청가뢰201입니다. 유통기한이 지난 생리대도 보관을 잘하였다면 사용가능합니다. 습한곳에 두고 개봉했다면 벌레가 생기는 경우도 있다고 하구요. 먼저 사용전에 살펴보는게 좋겠지요?,"
      생리대 유통기한 지난거 사용해도 되나요???
    만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ안녕하세요. 호탕한청가뢰201입니다. 유통기한이 지난 생리대도 보관을 잘하였다면 사용가능합니다. 습한곳에 두고 개봉했다면 벌레가 생기는 경우도 있다고 하구요. 먼저 사용전에 살펴보는게 좋겠지요?","
          화려한텐렉156
        ",https://www.a-ha.io/questions/4fee128421738590ba208067c8dc1a05?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
21,"
      2022. 10. 11. 11:14
    ","
      생리대 유통기한 지난거 사용해도 되나요???
    ",만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ,안녕하세요. 화려한텐렉156입니다.생리대는 보통 제조일자로 부터 3년이내에 사용하는것이 일반적이나 보관상태가 좋으면 5년까지 사용가능하다고 합니다.저는 유통기한 몇년 지난거 사용해봤는데 문제는 없었습니다. ,"
      생리대 유통기한 지난거 사용해도 되나요???
    만약 가능하다면 언제까지 가능한지???아예 새거 안뜯은채면 걍 써도 되는지???사용시 혹 문제가 생기는건 아닌지??걍 버리긴 좀 아까워서요. ㅠㅠ안녕하세요. 화려한텐렉156입니다.생리대는 보통 제조일자로 부터 3년이내에 사용하는것이 일반적이나 보관상태가 좋으면 5년까지 사용가능하다고 합니다.저는 유통기한 몇년 지난거 사용해봤는데 문제는 없었습니다. ","
          헐크매니아
        ",https://www.a-ha.io/questions/4fee128421738590ba208067c8dc1a05?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
